Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling,1.5,1000,843.3,0.13958518505096434,987714.8399999999,0.017461073380818287,"48098.0, 48458.0, 47892.0, 48711.0, 50144.0, 49063.0, 48749.0, 47354.0, 47910.0, 46595.0, 49416.0, 48612.0, 47949.0, 46955.0, 49946.0, 47374.0, 49458.0, 49057.0, 48120.0, 50091.0"
Importance Sampling,1.5,2000,776.6,0.2661586403846741,642409.6,0.01608000662580752,"47785.0, 48048.0, 46853.0, 46663.0, 47263.0, 47873.0, 48263.0, 48484.0, 47470.0, 47928.0, 48071.0, 47863.0, 49236.0, 47771.0, 49852.0, 47198.0, 47111.0, 49118.0, 47033.0, 47517.0"
Importance Sampling,1.5,3000,510.1,0.3889037728309631,396455.33999999997,0.010561951300314726,"48238.0, 48567.0, 47560.0, 48695.0, 48037.0, 48837.0, 48441.0, 48873.0, 47639.0, 48134.0, 48459.0, 48395.0, 48839.0, 49676.0, 47017.0, 49300.0, 49312.0, 47747.0, 48483.0, 48119.0"
Importance Sampling,1.5,4000,337.9,0.4999842166900635,161855.21000000002,0.006996438628457842,"48583.0, 47813.0, 48279.0, 47538.0, 48026.0, 48113.0, 48830.0, 47934.0, 48582.0, 48368.0, 48698.0, 48330.0, 47801.0, 48287.0, 47868.0, 47343.0, 47718.0, 48543.0, 48325.0, 48627.0"
Importance Sampling,1.8419585833184278,1000,634.25,0.17941497564315795,562509.8475,0.013132557561702835,"48957.0, 48147.0, 46988.0, 49592.0, 48027.0, 48723.0, 49565.0, 47136.0, 48088.0, 49306.0, 48904.0, 48073.0, 47690.0, 48368.0, 49125.0, 48825.0, 48529.0, 47946.0, 47182.0, 48660.0"
Importance Sampling,1.8419585833184278,2000,401.55,0.3556819915771484,271031.1875,0.00831435315554083,"48339.0, 48288.0, 48794.0, 49351.0, 49331.0, 47859.0, 47574.0, 48261.0, 48628.0, 48696.0, 47382.0, 48609.0, 48115.0, 47538.0, 48040.0, 48433.0, 48065.0, 48257.0, 47729.0, 48366.0"
Importance Sampling,1.8419585833184278,3000,361.5,0.5217329144477845,191205.81000000003,0.007485091933079344,"47804.0, 48337.0, 48406.0, 47997.0, 48841.0, 48990.0, 48533.0, 48383.0, 48352.0, 48618.0, 47635.0, 49415.0, 48544.0, 48984.0, 48220.0, 48127.0, 48632.0, 48328.0, 49173.0, 48155.0"
Importance Sampling,1.8419585833184278,4000,399.3,0.6746076107025146,214054.8,0.00826776544641378,"48862.0, 47372.0, 48542.0, 48856.0, 48058.0, 48113.0, 48108.0, 48953.0, 48329.0, 48127.0, 48887.0, 48738.0, 47820.0, 48421.0, 47990.0, 48600.0, 49281.0, 47874.0, 48620.0, 48049.0"
Importance Sampling,2,1000,644.95,0.20285334587097167,550707.8275,0.013354108000662581,"49191.0, 47726.0, 47683.0, 48600.0, 47992.0, 47285.0, 48839.0, 48095.0, 47975.0, 48661.0, 49058.0, 47170.0, 47823.0, 46809.0, 50020.0, 47514.0, 47834.0, 48102.0, 48001.0, 47829.0"
Importance Sampling,2,2000,343.75,0.41303802728652955,172570.5475,0.007117566672188174,"49090.0, 48952.0, 48117.0, 48749.0, 48368.0, 48369.0, 48515.0, 48191.0, 48389.0, 47947.0, 48903.0, 48164.0, 48758.0, 48737.0, 49286.0, 48242.0, 47931.0, 48260.0, 47594.0, 48389.0"
